[50, 126, 337, 222, 65, 31, 26, 26]
1.47[47, 120, 336, 153, 47, 30, 19, 25]
1.47[47, 120, 336, 153, 47, 30, 19, 25]
1.47[47, 120, 336, 153, 47, 30, 19, 25]
1.47[47, 120, 336, 153, 47, 30, 19, 25]
1.47[47, 120, 336, 153, 47, 30, 19, 25]
1.47[50, 119, 311, 156, 46, 31, 21, 26]
1.49[50, 119, 311, 156, 46, 31, 21, 26]
1.49[50, 119, 311, 156, 46, 31, 21, 26]
1.49[50, 119, 311, 156, 46, 31, 21, 26]
1.49[50, 119, 311, 156, 46, 31, 21, 26]
1.49[50, 119, 311, 156, 46, 31, 21, 26]
1.49[50, 119, 311, 156, 46, 31, 21, 26]
1.49[50, 119, 311, 156, 46, 31, 21, 26]
1.49[47, 100, 318, 132, 41, 29, 21, 27]
1.51[47, 100, 318, 132, 41, 29, 21, 27]
1.51[47, 100, 318, 132, 41, 29, 21, 27]
1.51[47, 100, 318, 132, 41, 29, 21, 27]
1.51[47, 100, 318, 132, 41, 29, 21, 27]
1.51[47, 100, 318, 132, 41, 29, 21, 27]
1.51[47, 100, 318, 132, 41, 29, 21, 27]
1.51[47, 100, 318, 132, 41, 29, 21, 27]
1.51[43, 95, 262, 119, 38, 28, 23, 26]
1.53[43, 95, 262, 119, 38, 28, 23, 26]
1.53[43, 95, 262, 119, 38, 28, 23, 26]
1.53[43, 95, 262, 119, 38, 28, 23, 26]
1.53[43, 95, 262, 119, 38, 28, 23, 26]
1.53[43, 95, 262, 119, 38, 28, 23, 26]
1.53[43, 95, 262, 119, 38, 28, 23, 26]
1.53[43, 95, 262, 119, 38, 28, 23, 26]
1.53[42, 93, 267, 125, 40, 23, 22, 25]
1.55[42, 93, 267, 125, 40, 23, 22, 25]
1.55[42, 93, 267, 125, 40, 23, 22, 25]
1.55[42, 93, 267, 125, 40, 23, 22, 25]
1.55[42, 93, 267, 125, 40, 23, 22, 25]
1.55[42, 93, 267, 125, 40, 23, 22, 25]
1.55[42, 93, 267, 125, 40, 23, 22, 25]
1.55[42, 93, 267, 125, 40, 23, 22, 25]
1.55[43, 99, 289, 149, 44, 24, 25, 26]
1.57[43, 99, 289, 149, 44, 24, 25, 26]
1.57[43, 99, 289, 149, 44, 24, 25, 26]
