[41, 59, 300, 115, 40, 24, 26, 50]
9.13[144, 216, 99, 54, 64, 230, 230, 294]
9.13[144, 216, 99, 54, 64, 230, 230, 294]
9.13[135, 183, 101, 57, 65, 230, 218, 229]
9.15[135, 183, 101, 57, 65, 230, 218, 229]
9.15[135, 183, 101, 57, 65, 230, 218, 229]
9.15[135, 183, 101, 57, 65, 230, 218, 229]
9.15[135, 183, 101, 57, 65, 230, 218, 229]
9.15[135, 183, 101, 57, 65, 230, 218, 229]
9.15[135, 183, 101, 57, 65, 230, 218, 229]
9.15[135, 183, 101, 57, 65, 230, 218, 229]
9.15[151, 191, 105, 61, 68, 245, 260, 210]
9.17[151, 191, 105, 61, 68, 245, 260, 210]
9.17[151, 191, 105, 61, 68, 245, 260, 210]
9.17[151, 191, 105, 61, 68, 245, 260, 210]
9.17[151, 191, 105, 61, 68, 245, 260, 210]
9.17[151, 191, 105, 61, 68, 245, 260, 210]
9.17[151, 191, 105, 61, 68, 245, 260, 210]
9.17[151, 191, 105, 61, 68, 245, 260, 210]
9.17[175, 211, 103, 62, 75, 284, 277, 186]
9.19[175, 211, 103, 62, 75, 284, 277, 186]
9.19[175, 211, 103, 62, 75, 284, 277, 186]
9.19[175, 211, 103, 62, 75, 284, 277, 186]
9.19[175, 211, 103, 62, 75, 284, 277, 186]
9.19[175, 211, 103, 62, 75, 284, 277, 186]
9.19[175, 211, 103, 62, 75, 284, 277, 186]
9.19[175, 211, 103, 62, 75, 284, 277, 186]
9.19[194, 195, 105, 63, 79, 290, 302, 188]
9.2[194, 195, 105, 63, 79, 290, 302, 188]
9.21[194, 195, 105, 63, 79, 290, 302, 188]
9.21[194, 195, 105, 63, 79, 290, 302, 188]
9.21[194, 195, 105, 63, 79, 290, 302, 188]
9.21[194, 195, 105, 63, 79, 290, 302, 188]
9.21[194, 195, 105, 63, 79, 290, 302, 188]
9.21[194, 195, 105, 63, 79, 290, 302, 188]
9.21[197, 194, 95, 54, 75, 291, 298, 166]
9.23[197, 194, 95, 54, 75, 291, 298, 166]
9.23[197, 194, 95, 54, 75, 291, 298, 166]
9.23[197, 194, 95, 54, 75, 291, 298, 166]
9.23[197, 194, 95, 54, 75, 291, 298, 166]
9.23[197, 194, 95, 54, 75, 291, 298, 166]
9.23[197, 194, 95, 54, 75, 291, 298, 166]
9.23[197, 194, 95, 54, 75, 291, 298, 166]
9.23[197, 196, 92, 52, 75, 299, 306, 171]
9.25[197, 196, 92, 52, 75, 299, 306, 171]
9.25[197, 196, 92, 52, 75, 299, 306, 171]
9.25[197, 196, 92, 52, 75, 299, 306, 171]
9.25[197, 196, 92, 52, 75, 299, 306, 171]
9.25[197, 196, 92, 52, 75, 299, 306, 171]
9.25[197, 196, 92, 52, 75, 299, 306, 171]
9.25[197, 196, 92, 52, 75, 299, 306, 171]
9.25[187, 181, 87, 48, 83, 331, 284, 206]
9.27[187, 181, 87, 48, 83, 331, 284, 206]
9.27[187, 181, 87, 48, 83, 331, 284, 206]
9.27[187, 181, 87, 48, 83, 331, 284, 206]
9.27[187, 181, 87, 48, 83, 331, 284, 206]
9.27[187, 181, 87, 48, 83, 331, 284, 206]
9.27[187, 181, 87, 48, 83, 331, 284, 206]
9.27[187, 181, 87, 48, 83, 331, 284, 206]
9.27[162, 165, 98, 50, 72, 267, 264, 214]
9.29[162, 165, 98, 50, 72, 267, 264, 214]
9.29[162, 165, 98, 50, 72, 267, 264, 214]
9.29[162, 165, 98, 50, 72, 267, 264, 214]
9.29[162, 165, 98, 50, 72, 267, 264, 214]
9.29[162, 165, 98, 50, 72, 267, 264, 214]
9.29[162, 165, 98, 50, 72, 267, 264, 214]
9.29[162, 165, 98, 50, 72, 267, 264, 214]
9.29[132, 159, 104, 50, 69, 258, 233, 198]
9.31[132, 159, 104, 50, 69, 258, 233, 198]
9.31[132, 159, 104, 50, 69, 258, 233, 198]
9.31[132, 159, 104, 50, 69, 258, 233, 198]
9.31[132, 159, 104, 50, 69, 258, 233, 198]
9.31[132, 159, 104, 50, 69, 258, 233, 198]
9.31[132, 159, 104, 50, 69, 258, 233, 198]
9.31[132, 159, 104, 50, 69, 258, 233, 198]
9.31[125, 144, 109, 49, 68, 251, 221, 211]
9.32[125, 144, 109, 49, 68, 251, 221, 211]
9.32[125, 144, 109, 49, 68, 251, 221, 211]
9.32[125, 144, 109, 49, 68, 251, 221, 211]
9.32[125, 144, 109, 49, 68, 251, 221, 211]
9.32[125, 144, 109, 49, 68, 251, 221, 211]
9.32[125, 144, 109, 49, 68, 251, 221, 211]
9.32[125, 144, 109, 49, 68, 251, 221, 211]
9.32[129, 180, 118, 52, 70, 253, 266, 216]
9.35[129, 180, 118, 52, 70, 253, 266, 216]
9.35[129, 180, 118, 52, 70, 253, 266, 216]
9.35[129, 180, 118, 52, 70, 253, 266, 216]
9.35[129, 180, 118, 52, 70, 253, 266, 216]
9.35[129, 180, 118, 52, 70, 253, 266, 216]
9.35[129, 180, 118, 52, 70, 253, 266, 216]
9.35[129, 180, 118, 52, 70, 253, 266, 216]
9.35[138, 193, 131, 58, 58, 190, 241, 194]
9.37[138, 193, 131, 58, 58, 190, 241, 194]
9.37[138, 193, 131, 58, 58, 190, 241, 194]
9.37[138, 193, 131, 58, 58, 190, 241, 194]
9.37[138, 193, 131, 58, 58, 190, 241, 194]
9.37[138, 193, 131, 58, 58, 190, 241, 194]
9.37[138, 193, 131, 58, 58, 190, 241, 194]
9.37[138, 193, 131, 58, 58, 190, 241, 194]
9.37[128, 183, 125, 53, 51, 190, 239, 209]
9.39[128, 183, 125, 53, 51, 190, 239, 209]
9.39[128, 183, 125, 53, 51, 190, 239, 209]
9.39[128, 183, 125, 53, 51, 190, 239, 209]
9.39[128, 183, 125, 53, 51, 190, 239, 209]
9.39[128, 183, 125, 53, 51, 190, 239, 209]
9.39[128, 183, 125, 53, 51, 190, 239, 209]
9.39[128, 183, 125, 53, 51, 190, 239, 209]
9.39[119, 179, 116, 51, 59, 221, 242, 211]
9.41[119, 179, 116, 51, 59, 221, 242, 211]
9.41[119, 179, 116, 51, 59, 221, 242, 211]
9.41[119, 179, 116, 51, 59, 221, 242, 211]
9.41[119, 179, 116, 51, 59, 221, 242, 211]
9.41[119, 179, 116, 51, 59, 221, 242, 211]
9.41[119, 179, 116, 51, 59, 221, 242, 211]
9.41[119, 179, 116, 51, 59, 221, 242, 211]
9.41[133, 182, 117, 51, 63, 249, 245, 229]
9.43[133, 182, 117, 51, 63, 249, 245, 229]
9.43[133, 182, 117, 51, 63, 249, 245, 229]
9.43[133, 182, 117, 51, 63, 249, 245, 229]
9.43[133, 182, 117, 51, 63, 249, 245, 229]
9.43[133, 182, 117, 51, 63, 249, 245, 229]
9.43[133, 182, 117, 51, 63, 249, 245, 229]
9.43[133, 182, 117, 51, 63, 249, 245, 229]
9.43[139, 158, 118, 49, 69, 263, 223, 214]
9.45[139, 158, 118, 49, 69, 263, 223, 214]
9.45[139, 158, 118, 49, 69, 263, 223, 214]
9.45[139, 158, 118, 49, 69, 263, 223, 214]
9.45[139, 158, 118, 49, 69, 263, 223, 214]
9.45[139, 158, 118, 49, 69, 263, 223, 214]
9.45[139, 158, 118, 49, 69, 263, 223, 214]
9.45[139, 158, 118, 49, 69, 263, 223, 214]
9.45[147, 178, 104, 47, 76, 277, 222, 225]
9.47[147, 178, 104, 47, 76, 277, 222, 225]
9.47[147, 178, 104, 47, 76, 277, 222, 225]
9.47[147, 178, 104, 47, 76, 277, 222, 225]
9.47[147, 178, 104, 47, 76, 277, 222, 225]
9.47[147, 178, 104, 47, 76, 277, 222, 225]
9.47[147, 178, 104, 47, 76, 277, 222, 225]
9.47[147, 178, 104, 47, 76, 277, 222, 225]
9.47[174, 179, 101, 47, 82, 291, 241, 221]
9.49[174, 179, 101, 47, 82, 291, 241, 221]
9.49[174, 179, 101, 47, 82, 291, 241, 221]
9.49[174, 179, 101, 47, 82, 291, 241, 221]
9.49[174, 179, 101, 47, 82, 291, 241, 221]
9.49[174, 179, 101, 47, 82, 291, 241, 221]
9.49[174, 179, 101, 47, 82, 291, 241, 221]
9.49[174, 179, 101, 47, 82, 291, 241, 221]
9.49[179, 185, 100, 48, 80, 282, 239, 233]
9.51[179, 185, 100, 48, 80, 282, 239, 233]
9.51[179, 185, 100, 48, 80, 282, 239, 233]
9.51[179, 185, 100, 48, 80, 282, 239, 233]
9.51[179, 185, 100, 48, 80, 282, 239, 233]
9.51[179, 185, 100, 48, 80, 282, 239, 233]
9.51[179, 185, 100, 48, 80, 282, 239, 233]
9.51[179, 185, 100, 48, 80, 282, 239, 233]
9.51[168, 185, 89, 50, 80, 254, 221, 210]
9.53[168, 185, 89, 50, 80, 254, 221, 210]
9.53[168, 185, 89, 50, 80, 254, 221, 210]
9.53[168, 185, 89, 50, 80, 254, 221, 210]
9.53[168, 185, 89, 50, 80, 254, 221, 210]
9.53[168, 185, 89, 50, 80, 254, 221, 210]
9.53[168, 185, 89, 50, 80, 254, 221, 210]
9.53[168, 185, 89, 50, 80, 254, 221, 210]
9.53[167, 190, 88, 52, 71, 222, 188, 206]
9.55[167, 190, 88, 52, 71, 222, 188, 206]
9.55[167, 190, 88, 52, 71, 222, 188, 206]
9.55[167, 190, 88, 52, 71, 222, 188, 206]
9.55[167, 190, 88, 52, 71, 222, 188, 206]
9.55[167, 190, 88, 52, 71, 222, 188, 206]
9.55[167, 190, 88, 52, 71, 222, 188, 206]
9.55[167, 190, 88, 52, 71, 222, 188, 206]
9.55[154, 152, 81, 47, 65, 208, 202, 262]
9.56[154, 152, 81, 47, 65, 208, 202, 262]
9.56[154, 152, 81, 47, 65, 208, 202, 262]
9.56[154, 152, 81, 47, 65, 208, 202, 262]
9.56[154, 152, 81, 47, 65, 208, 202, 262]
9.56[154, 152, 81, 47, 65, 208, 202, 262]
9.56[154, 152, 81, 47, 65, 208, 202, 262]
9.56[154, 152, 81, 47, 65, 208, 202, 262]
9.56[124, 142, 112, 47, 59, 192, 191, 270]
9.6[124, 142, 112, 47, 59, 192, 191, 270]
9.6[124, 142, 112, 47, 59, 192, 191, 270]
9.6[124, 142, 112, 47, 59, 192, 191, 270]
9.6[124, 142, 112, 47, 59, 192, 191, 270]
9.6[124, 142, 112, 47, 59, 192, 191, 270]
9.6[124, 142, 112, 47, 59, 192, 191, 270]
9.6[124, 142, 112, 47, 59, 192, 191, 270]
9.6[120, 140, 125, 51, 58, 182, 206, 266]
9.61[120, 140, 125, 51, 58, 182, 206, 266]
9.61[120, 140, 125, 51, 58, 182, 206, 266]
9.61[120, 140, 125, 51, 58, 182, 206, 266]
9.61[120, 140, 125, 51, 58, 182, 206, 266]
9.61[120, 140, 125, 51, 58, 182, 206, 266]
9.61[120, 140, 125, 51, 58, 182, 206, 266]
9.61[120, 140, 125, 51, 58, 182, 206, 266]
9.61[116, 127, 126, 53, 60, 172, 218, 265]
9.62[116, 127, 126, 53, 60, 172, 218, 265]
9.62[116, 127, 126, 53, 60, 172, 218, 265]
9.62[116, 127, 126, 53, 60, 172, 218, 265]
9.62[116, 127, 126, 53, 60, 172, 218, 265]
9.62[116, 127, 126, 53, 60, 172, 218, 265]
9.62[116, 127, 126, 53, 60, 172, 218, 265]
9.63[116, 127, 126, 53, 60, 172, 218, 265]
9.63[97, 107, 116, 48, 62, 201, 204, 288]
9.65[97, 107, 116, 48, 62, 201, 204, 288]
9.65[97, 107, 116, 48, 62, 201, 204, 288]
9.65[97, 107, 116, 48, 62, 201, 204, 288]
9.65[97, 107, 116, 48, 62, 201, 204, 288]
9.65[97, 107, 116, 48, 62, 201, 204, 288]
9.65[97, 107, 116, 48, 62, 201, 204, 288]
9.65[97, 107, 116, 48, 62, 201, 204, 288]
9.65[88, 112, 122, 48, 59, 200, 190, 240]
9.67[88, 112, 122, 48, 59, 200, 190, 240]
9.67[88, 112, 122, 48, 59, 200, 190, 240]
9.67[88, 112, 122, 48, 59, 200, 190, 240]
9.67[88, 112, 122, 48, 59, 200, 190, 240]
9.67[88, 112, 122, 48, 59, 200, 190, 240]
9.67[88, 112, 122, 48, 59, 200, 190, 240]
9.67[88, 112, 122, 48, 59, 200, 190, 240]
9.67[97, 136, 107, 46, 61, 195, 242, 226]
9.69[97, 136, 107, 46, 61, 195, 242, 226]
9.69[97, 136, 107, 46, 61, 195, 242, 226]
9.69[97, 136, 107, 46, 61, 195, 242, 226]
9.69[97, 136, 107, 46, 61, 195, 242, 226]
9.69[97, 136, 107, 46, 61, 195, 242, 226]
9.69[97, 136, 107, 46, 61, 195, 242, 226]
9.69[97, 136, 107, 46, 61, 195, 242, 226]
9.69[102, 134, 108, 45, 57, 190, 241, 224]
9.71[102, 134, 108, 45, 57, 190, 241, 224]
9.71[102, 134, 108, 45, 57, 190, 241, 224]
9.71[102, 134, 108, 45, 57, 190, 241, 224]
9.71[102, 134, 108, 45, 57, 190, 241, 224]
9.71[102, 134, 108, 45, 57, 190, 241, 224]
9.71[102, 134, 108, 45, 57, 190, 241, 224]
9.71[102, 134, 108, 45, 57, 190, 241, 224]
9.71[113, 136, 110, 42, 53, 201, 236, 243]
9.73[113, 136, 110, 42, 53, 201, 236, 243]
9.73[113, 136, 110, 42, 53, 201, 236, 243]
9.73[113, 136, 110, 42, 53, 201, 236, 243]
9.73[113, 136, 110, 42, 53, 201, 236, 243]
9.73[113, 136, 110, 42, 53, 201, 236, 243]
9.73[113, 136, 110, 42, 53, 201, 236, 243]
9.73[113, 136, 110, 42, 53, 201, 236, 243]
9.73[133, 134, 114, 42, 53, 212, 235, 250]
9.74[133, 134, 114, 42, 53, 212, 235, 250]
9.74[133, 134, 114, 42, 53, 212, 235, 250]
9.74[133, 134, 114, 42, 53, 212, 235, 250]
9.74[133, 134, 114, 42, 53, 212, 235, 250]
9.74[133, 134, 114, 42, 53, 212, 235, 250]
9.74[133, 134, 114, 42, 53, 212, 235, 250]
9.74[133, 134, 114, 42, 53, 212, 235, 250]
9.74[134, 131, 117, 49, 74, 259, 267, 242]
9.77[134, 131, 117, 49, 74, 259, 267, 242]
9.77[134, 131, 117, 49, 74, 259, 267, 242]
9.77[134, 131, 117, 49, 74, 259, 267, 242]
9.77[134, 131, 117, 49, 74, 259, 267, 242]
9.77[134, 131, 117, 49, 74, 259, 267, 242]
9.77[134, 131, 117, 49, 74, 259, 267, 242]
9.77[134, 131, 117, 49, 74, 259, 267, 242]
9.77[128, 120, 127, 58, 76, 262, 199, 229]
9.79[128, 120, 127, 58, 76, 262, 199, 229]
9.79[128, 120, 127, 58, 76, 262, 199, 229]
9.79[128, 120, 127, 58, 76, 262, 199, 229]
9.79[128, 120, 127, 58, 76, 262, 199, 229]
9.79[128, 120, 127, 58, 76, 262, 199, 229]
9.79[128, 120, 127, 58, 76, 262, 199, 229]
9.79[128, 120, 127, 58, 76, 262, 199, 229]
9.79[137, 125, 116, 59, 84, 284, 197, 225]
9.8[137, 125, 116, 59, 84, 284, 197, 225]
9.8[137, 125, 116, 59, 84, 284, 197, 225]
9.8[137, 125, 116, 59, 84, 284, 197, 225]
9.8[137, 125, 116, 59, 84, 284, 197, 225]
9.8[137, 125, 116, 59, 84, 284, 197, 225]
9.8[137, 125, 116, 59, 84, 284, 197, 225]
9.8[137, 125, 116, 59, 84, 284, 197, 225]
9.8[134, 124, 109, 60, 94, 321, 204, 207]
9.83[134, 124, 109, 60, 94, 321, 204, 207]
9.83[134, 124, 109, 60, 94, 321, 204, 207]
9.83[134, 124, 109, 60, 94, 321, 204, 207]
9.83[134, 124, 109, 60, 94, 321, 204, 207]
9.83[134, 124, 109, 60, 94, 321, 204, 207]
9.83[134, 124, 109, 60, 94, 321, 204, 207]
9.83[134, 124, 109, 60, 94, 321, 204, 207]
9.83[135, 134, 99, 60, 94, 306, 221, 167]
9.85[135, 134, 99, 60, 94, 306, 221, 167]
9.85[135, 134, 99, 60, 94, 306, 221, 167]
9.85[135, 134, 99, 60, 94, 306, 221, 167]
9.85[135, 134, 99, 60, 94, 306, 221, 167]
9.85[135, 134, 99, 60, 94, 306, 221, 167]
9.85[135, 134, 99, 60, 94, 306, 221, 167]
9.85[135, 134, 99, 60, 94, 306, 221, 167]
9.85[153, 159, 107, 59, 80, 282, 189, 148]
9.86[153, 159, 107, 59, 80, 282, 189, 148]
9.86[153, 159, 107, 59, 80, 282, 189, 148]
9.86[153, 159, 107, 59, 80, 282, 189, 148]
9.86[153, 159, 107, 59, 80, 282, 189, 148]
9.86[153, 159, 107, 59, 80, 282, 189, 148]
9.86[153, 159, 107, 59, 80, 282, 189, 148]
9.86[153, 159, 107, 59, 80, 282, 189, 148]
9.86[155, 162, 90, 55, 77, 275, 188, 157]
9.89[155, 162, 90, 55, 77, 275, 188, 157]
9.89[155, 162, 90, 55, 77, 275, 188, 157]
9.89[155, 162, 90, 55, 77, 275, 188, 157]
9.89[155, 162, 90, 55, 77, 275, 188, 157]
9.89[155, 162, 90, 55, 77, 275, 188, 157]
9.89[155, 162, 90, 55, 77, 275, 188, 157]
9.89[155, 162, 90, 55, 77, 275, 188, 157]
9.89[149, 164, 94, 53, 71, 252, 205, 186]
9.91[149, 164, 94, 53, 71, 252, 205, 186]
9.91[149, 164, 94, 53, 71, 252, 205, 186]
9.91[149, 164, 94, 53, 71, 252, 205, 186]
9.91[149, 164, 94, 53, 71, 252, 205, 186]
9.91[149, 164, 94, 53, 71, 252, 205, 186]
9.91[149, 164, 94, 53, 71, 252, 205, 186]
9.91[149, 164, 94, 53, 71, 252, 205, 186]
9.91[151, 165, 99, 53, 58, 205, 233, 177]
9.92[151, 165, 99, 53, 58, 205, 233, 177]
9.92[151, 165, 99, 53, 58, 205, 233, 177]
9.92[151, 165, 99, 53, 58, 205, 233, 177]
9.92[151, 165, 99, 53, 58, 205, 233, 177]
9.92[151, 165, 99, 53, 58, 205, 233, 177]
9.92[151, 165, 99, 53, 58, 205, 233, 177]
9.92[151, 165, 99, 53, 58, 205, 233, 177]
9.92[148, 173, 107, 53, 63, 237, 294, 192]
9.95[148, 173, 107, 53, 63, 237, 294, 192]
9.95[148, 173, 107, 53, 63, 237, 294, 192]
9.95[148, 173, 107, 53, 63, 237, 294, 192]
9.95[148, 173, 107, 53, 63, 237, 294, 192]
9.95[148, 173, 107, 53, 63, 237, 294, 192]
9.95[148, 173, 107, 53, 63, 237, 294, 192]
9.95[148, 173, 107, 53, 63, 237, 294, 192]
9.95[133, 148, 92, 51, 64, 241, 294, 195]
9.97[133, 148, 92, 51, 64, 241, 294, 195]
9.97[133, 148, 92, 51, 64, 241, 294, 195]
9.97[133, 148, 92, 51, 64, 241, 294, 195]
9.97[133, 148, 92, 51, 64, 241, 294, 195]
9.97[133, 148, 92, 51, 64, 241, 294, 195]
9.97[133, 148, 92, 51, 64, 241, 294, 195]
9.97[133, 148, 92, 51, 64, 241, 294, 195]
9.97[134, 140, 84, 54, 65, 246, 295, 212]
9.98[134, 140, 84, 54, 65, 246, 295, 212]
9.98[134, 140, 84, 54, 65, 246, 295, 212]
9.98[134, 140, 84, 54, 65, 246, 295, 212]
9.98[134, 140, 84, 54, 65, 246, 295, 212]
9.98[134, 140, 84, 54, 65, 246, 295, 212]
9.98[134, 140, 84, 54, 65, 246, 295, 212]
9.98[134, 140, 84, 54, 65, 246, 295, 212]
9.98[124, 146, 88, 52, 69, 259, 282, 192]
10.01[124, 146, 88, 52, 69, 259, 282, 192]
10.01[124, 146, 88, 52, 69, 259, 282, 192]
10.01[124, 146, 88, 52, 69, 259, 282, 192]
10.01[124, 146, 88, 52, 69, 259, 282, 192]
10.01[124, 146, 88, 52, 69, 259, 282, 192]
10.01[124, 146, 88, 52, 69, 259, 282, 192]
10.01[124, 146, 88, 52, 69, 259, 282, 192]
10.01[116, 147, 91, 53, 80, 272, 298, 226]
10.03[116, 147, 91, 53, 80, 272, 298, 226]
10.03[116, 147, 91, 53, 80, 272, 298, 226]
10.03[116, 147, 91, 53, 80, 272, 298, 226]
10.03[116, 147, 91, 53, 80, 272, 298, 226]
10.03[116, 147, 91, 53, 80, 272, 298, 226]
10.03[116, 147, 91, 53, 80, 272, 298, 226]
10.03[116, 147, 91, 53, 80, 272, 298, 226]
10.03[103, 141, 100, 56, 79, 244, 244, 243]
10.05[103, 141, 100, 56, 79, 244, 244, 243]
10.05[103, 141, 100, 56, 79, 244, 244, 243]
10.05[103, 141, 100, 56, 79, 244, 244, 243]
10.05[103, 141, 100, 56, 79, 244, 244, 243]
10.05[103, 141, 100, 56, 79, 244, 244, 243]
10.05[103, 141, 100, 56, 79, 244, 244, 243]
10.05[103, 141, 100, 56, 79, 244, 244, 243]
10.05[106, 145, 102, 57, 79, 230, 260, 239]
10.07[106, 145, 102, 57, 79, 230, 260, 239]
10.07[106, 145, 102, 57, 79, 230, 260, 239]
10.07[106, 145, 102, 57, 79, 230, 260, 239]
10.07[106, 145, 102, 57, 79, 230, 260, 239]
10.07[106, 145, 102, 57, 79, 230, 260, 239]
10.07[106, 145, 102, 57, 79, 230, 260, 239]
10.07[106, 145, 102, 57, 79, 230, 260, 239]
10.07[110, 148, 105, 52, 83, 249, 272, 242]
10.09[110, 148, 105, 52, 83, 249, 272, 242]
10.09[110, 148, 105, 52, 83, 249, 272, 242]
10.09[110, 148, 105, 52, 83, 249, 272, 242]
10.09[110, 148, 105, 52, 83, 249, 272, 242]
10.09[110, 148, 105, 52, 83, 249, 272, 242]
10.09[110, 148, 105, 52, 83, 249, 272, 242]
10.09[110, 148, 105, 52, 83, 249, 272, 242]
10.09[138, 130, 96, 52, 81, 262, 282, 253]
10.11[138, 130, 96, 52, 81, 262, 282, 253]
10.11[138, 130, 96, 52, 81, 262, 282, 253]
10.11[138, 130, 96, 52, 81, 262, 282, 253]
10.11[138, 130, 96, 52, 81, 262, 282, 253]
10.11[138, 130, 96, 52, 81, 262, 282, 253]
10.11[138, 130, 96, 52, 81, 262, 282, 253]
10.11[138, 130, 96, 52, 81, 262, 282, 253]
10.11[141, 136, 99, 50, 70, 238, 233, 228]
10.13[141, 136, 99, 50, 70, 238, 233, 228]
10.13[141, 136, 99, 50, 70, 238, 233, 228]
10.13[141, 136, 99, 50, 70, 238, 233, 228]
10.13[141, 136, 99, 50, 70, 238, 233, 228]
10.13[141, 136, 99, 50, 70, 238, 233, 228]
10.13[141, 136, 99, 50, 70, 238, 233, 228]
10.13[141, 136, 99, 50, 70, 238, 233, 228]
10.13[145, 131, 83, 48, 73, 256, 214, 201]
10.15[145, 131, 83, 48, 73, 256, 214, 201]
10.15[145, 131, 83, 48, 73, 256, 214, 201]
10.15[145, 131, 83, 48, 73, 256, 214, 201]
10.15[145, 131, 83, 48, 73, 256, 214, 201]
10.15[145, 131, 83, 48, 73, 256, 214, 201]
10.15[145, 131, 83, 48, 73, 256, 214, 201]
10.15[145, 131, 83, 48, 73, 256, 214, 201]
10.15[138, 128, 92, 50, 71, 247, 184, 237]
10.17[138, 128, 92, 50, 71, 247, 184, 237]
10.17[138, 128, 92, 50, 71, 247, 184, 237]
10.17[138, 128, 92, 50, 71, 247, 184, 237]
10.17[138, 128, 92, 50, 71, 247, 184, 237]
10.17[138, 128, 92, 50, 71, 247, 184, 237]
10.17[138, 128, 92, 50, 71, 247, 184, 237]
10.17[138, 128, 92, 50, 71, 247, 184, 237]
10.17[128, 132, 94, 51, 66, 235, 168, 278]
10.19[128, 132, 94, 51, 66, 235, 168, 278]
10.19[128, 132, 94, 51, 66, 235, 168, 278]
10.19[128, 132, 94, 51, 66, 235, 168, 278]
10.19[128, 132, 94, 51, 66, 235, 168, 278]
10.19[128, 132, 94, 51, 66, 235, 168, 278]
10.19[128, 132, 94, 51, 66, 235, 168, 278]
10.19[128, 132, 94, 51, 66, 235, 168, 278]
10.19[106, 142, 99, 52, 65, 228, 153, 269]
10.21[106, 142, 99, 52, 65, 228, 153, 269]
10.21[106, 142, 99, 52, 65, 228, 153, 269]
10.21[106, 142, 99, 52, 65, 228, 153, 269]
10.21[106, 142, 99, 52, 65, 228, 153, 269]
10.21[106, 142, 99, 52, 65, 228, 153, 269]
10.21[106, 142, 99, 52, 65, 228, 153, 269]
10.21[106, 142, 99, 52, 65, 228, 153, 269]
10.21[108, 137, 95, 55, 63, 231, 188, 287]
10.23[108, 137, 95, 55, 63, 231, 188, 287]
10.23[108, 137, 95, 55, 63, 231, 188, 287]
10.23[108, 137, 95, 55, 63, 231, 188, 287]
10.23[108, 137, 95, 55, 63, 231, 188, 287]
10.23[108, 137, 95, 55, 63, 231, 188, 287]
10.23[108, 137, 95, 55, 63, 231, 188, 287]
10.23[108, 137, 95, 55, 63, 231, 188, 287]
10.23[109, 136, 99, 53, 50, 192, 188, 289]
10.25[109, 136, 99, 53, 50, 192, 188, 289]
10.25[109, 136, 99, 53, 50, 192, 188, 289]
10.25[109, 136, 99, 53, 50, 192, 188, 289]
10.25[109, 136, 99, 53, 50, 192, 188, 289]
10.25[109, 136, 99, 53, 50, 192, 188, 289]
10.25[109, 136, 99, 53, 50, 192, 188, 289]
10.25[109, 136, 99, 53, 50, 192, 188, 289]
10.25[122, 155, 91, 55, 58, 216, 215, 286]
10.27[122, 155, 91, 55, 58, 216, 215, 286]
10.27[122, 155, 91, 55, 58, 216, 215, 286]
10.27[122, 155, 91, 55, 58, 216, 215, 286]
10.27[122, 155, 91, 55, 58, 216, 215, 286]
10.27[122, 155, 91, 55, 58, 216, 215, 286]
10.27[122, 155, 91, 55, 58, 216, 215, 286]
10.27[122, 155, 91, 55, 58, 216, 215, 286]
10.27[121, 146, 87, 54, 59, 201, 222, 232]
10.29[121, 146, 87, 54, 59, 201, 222, 232]
10.29[121, 146, 87, 54, 59, 201, 222, 232]
10.29[121, 146, 87, 54, 59, 201, 222, 232]
10.29[121, 146, 87, 54, 59, 201, 222, 232]
10.29[121, 146, 87, 54, 59, 201, 222, 232]
10.29[121, 146, 87, 54, 59, 201, 222, 232]
10.29[121, 146, 87, 54, 59, 201, 222, 232]
10.29[118, 139, 79, 52, 67, 267, 220, 240]
10.31[118, 139, 79, 52, 67, 267, 220, 240]
10.31[118, 139, 79, 52, 67, 267, 220, 240]
10.31[118, 139, 79, 52, 67, 267, 220, 240]
10.31[118, 139, 79, 52, 67, 267, 220, 240]
10.31[118, 139, 79, 52, 67, 267, 220, 240]
10.31[118, 139, 79, 52, 67, 267, 220, 240]
10.31[118, 139, 79, 52, 67, 267, 220, 240]
10.31[117, 138, 75, 50, 76, 299, 198, 223]
10.33[117, 138, 75, 50, 76, 299, 198, 223]
10.33[117, 138, 75, 50, 76, 299, 198, 223]
10.33[117, 138, 75, 50, 76, 299, 198, 223]
10.33[117, 138, 75, 50, 76, 299, 198, 223]
10.33[117, 138, 75, 50, 76, 299, 198, 223]
10.33[117, 138, 75, 50, 76, 299, 198, 223]
10.33[117, 138, 75, 50, 76, 299, 198, 223]
10.33[122, 138, 68, 48, 79, 314, 216, 237]
10.35[122, 138, 68, 48, 79, 314, 216, 237]
10.35[122, 138, 68, 48, 79, 314, 216, 237]
10.35[122, 138, 68, 48, 79, 314, 216, 237]
10.35[122, 138, 68, 48, 79, 314, 216, 237]
10.35[122, 138, 68, 48, 79, 314, 216, 237]
10.35[122, 138, 68, 48, 79, 314, 216, 237]
10.35[122, 138, 68, 48, 79, 314, 216, 237]
10.35[112, 113, 62, 43, 75, 311, 205, 221]
10.37[112, 113, 62, 43, 75, 311, 205, 221]
10.37[112, 113, 62, 43, 75, 311, 205, 221]
10.37[112, 113, 62, 43, 75, 311, 205, 221]
10.37[112, 113, 62, 43, 75, 311, 205, 221]
10.37[112, 113, 62, 43, 75, 311, 205, 221]
10.37[112, 113, 62, 43, 75, 311, 205, 221]
10.37[112, 113, 62, 43, 75, 311, 205, 221]
10.37[112, 112, 55, 39, 74, 313, 198, 206]
